temperature_2m_C,humidity_2m_%,sea_level_pressure_hPa,precipitation_mm,snowfall_mm,cloud_cover_%,high_cloud_cover_%,mid_cloud_cover_%,low_cloud_cover_%,shortwave_radiation_Wm2,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_80m_ms,wind_direction_80m_deg,wind_speed_900mb_ms,wind_direction_900mb_deg,wind_gust_10m_ms,angle_of_incidence_deg,zenith_deg,azimuth_deg,power_generated_kW
17.4,34,1019.5,0.0,0.0,18.0,13,18,0,242.08,16.2,180.0,20.57,175.99,17.28,180.0,20.88,55.04,64.8,115.2,1863.92
20.82,24,1019.0,0.0,0.0,8.4,28,0,0,418.3,16.62,175.03,18.84,173.42,16.62,175.03,18.36,40.11,55.18,128.55,2330.32
22.64,18,1018.3,0.0,0.0,12.0,40,2,0,561.59,16.1,169.7,17.23,169.16,15.75,169.46,16.56,25.22,47.42,145.06,2553.94
23.76,16,1017.7,0.0,0.0,10.0,32,10,0,668.39,16.33,165.96,17.38,166.83,16.24,167.2,18.36,10.72,42.65,165.2,2241.69
24.87,16,1018.3,0.0,0.0,3.6,12,0,0,730.69,15.82,168.18,16.87,168.93,15.75,169.46,18.0,6.85,41.94,187.47,1869.87
25.25,15,1017.8,0.0,0.0,6.3,21,0,0,736.03,14.87,173.05,15.58,173.37,14.83,174.43,16.2,20.29,45.47,208.59,2049.95
25.31,15,1017.5,0.0,0.0,41.0,100,41,0,683.52,13.32,180.0,13.68,180.0,13.32,180.0,15.12,35.13,52.4,226.3,1588.5
24.97,15,1017.2,0.0,0.0,100.0,100,100,0,476.15,10.59,189.78,11.3,189.16,10.59,189.78,11.16,50.05,61.52,240.56,432.94
24.66,16,1016.8,0.0,0.0,100.0,100,100,0,378.25,8.56,194.62,8.91,194.04,8.56,194.62,9.72,64.99,71.92,252.36,24.01
12.1,39,1019.1,0.0,0.0,6.6,22,0,0,0.0,12.43,190.01,27.0,180.0,15.63,187.94,20.16,98.15,96.95,85.4,44.33
12.08,39,1018.5,0.0,0.0,38.0,32,38,0,0.0,12.07,197.35,21.92,194.26,15.03,196.7,15.12,84.64,86.6,94.18,342.57
14.08,34,1019.1,0.0,0.0,100.0,36,100,0,50.73,11.44,204.15,15.48,215.54,11.63,201.8,11.52,69.85,75.65,104.32,1143.46
18.09,28,1018.3,0.0,0.0,68.0,32,68,0,233.18,8.71,209.74,10.7,222.27,8.22,208.81,10.08,54.92,65.02,115.57,1275.93
21.57,22,1017.7,0.0,0.0,52.0,34,52,0,407.62,8.94,220.1,8.44,219.81,7.93,219.47,11.52,39.98,55.44,128.91,2167.07
23.7,19,1016.8,0.0,0.0,82.0,16,82,0,545.57,9.02,241.39,8.71,240.26,8.22,241.19,8.64,25.08,47.73,145.39,1824.74
24.78,17,1016.1,0.0,0.0,75.0,0,75,0,650.59,6.85,266.99,7.28,261.47,6.92,261.03,7.2,10.49,43.01,165.44,1235.15
24.55,18,1015.9,0.0,0.0,100.0,0,100,0,596.3,5.59,345.07,5.15,347.91,4.8,347.01,9.72,6.66,42.33,187.54,1347.19
23.49,19,1016.2,0.2,0.0,100.0,0,100,100,292.81,7.9,335.77,7.75,338.2,6.95,338.75,10.08,20.31,45.87,208.51,1019.02
23.38,20,1016.6,0.7,0.0,100.0,0,100,93,259.88,5.01,291.04,4.55,288.43,4.45,284.04,8.64,35.18,52.77,226.12,1065.83
23.5,20,1015.8,0.8,0.0,100.0,0,100,2,246.53,3.6,270.0,3.26,263.66,3.42,251.57,11.52,50.11,61.87,240.34,575.82
23.35,20,1015.8,0.2,0.0,100.0,0,100,0,251.87,4.69,265.6,5.05,265.91,4.74,261.25,13.32,65.04,72.25,252.12,86.34
13.77,44,1019.1,0.0,0.0,100.0,0,100,0,0.0,9.02,208.61,15.99,187.77,10.95,207.41,11.52,98.16,97.25,85.68,24.14
13.96,43,1018.8,0.0,0.0,100.0,0,100,0,0.0,9.45,197.74,17.94,190.41,11.28,196.7,12.96,84.52,86.78,94.53,486.8
14.79,42,1019.0,0.0,0.0,22.0,0,22,0,20.47,9.9,199.09,18.49,186.71,10.93,197.24,12.96,69.74,75.85,104.67,1249.31
18.27,36,1019.0,0.0,0.0,10.0,0,10,10,183.34,10.85,185.71,14.42,182.86,11.54,183.58,7.2,54.8,65.24,115.93,1895.5
20.92,31,1018.6,0.0,0.0,10.0,0,10,10,372.02,9.42,173.42,10.9,172.41,10.14,173.88,6.84,39.86,55.7,129.27,2373.42
22.47,26,1017.6,0.0,0.0,0.0,0,0,0,343.54,4.45,104.04,4.55,108.43,4.55,108.43,11.16,24.95,48.04,145.72,2626.59
22.03,25,1017.7,0.0,0.0,10.0,0,10,10,464.58,6.57,9.46,6.88,6.01,6.57,9.46,10.44,10.28,43.38,165.67,2714.5
23.05,27,1017.6,0.0,0.0,10.0,0,10,10,673.73,13.8,344.88,13.36,345.96,12.5,348.37,16.92,6.49,42.72,187.61,2622.63
23.45,25,1017.8,0.0,0.0,10.0,0,10,10,683.52,14.0,342.03,13.9,343.44,13.01,345.58,17.28,20.33,46.26,208.42,2337.05
23.56,24,1017.6,0.0,0.0,10.0,0,10,10,641.69,13.8,344.88,13.71,346.33,12.92,347.13,17.28,35.22,53.14,225.95,1802.42
23.36,23,1017.0,0.0,0.0,10.0,0,10,10,553.58,14.33,348.41,14.62,350.07,13.49,350.79,15.84,50.16,62.22,240.13,365.0
22.88,24,1017.0,0.0,0.0,10.0,0,10,10,425.42,15.14,357.27,15.48,360.0,14.4,360.0,16.56,65.1,72.58,251.89,28.33
9.39,90,1020.4,0.0,0.0,0.0,0,0,0,0.0,21.61,169.44,38.14,160.71,22.67,169.94,38.52,98.05,97.45,86.03,20.11
9.37,86,1020.4,0.0,0.0,0.0,0,0,0,0.0,23.58,167.66,38.59,162.07,24.57,169.02,40.68,84.4,86.96,94.88,498.41
11.39,66,1020.9,0.0,0.0,10.0,0,10,10,40.05,26.12,168.07,36.94,164.74,26.48,168.23,41.04,69.63,76.05,105.03,1314.94
14.07,58,1020.5,0.0,0.0,10.0,0,10,10,213.6,30.17,162.65,38.48,160.89,30.86,163.04,38.52,54.69,65.47,116.29,2006.47
15.74,53,1020.4,0.0,0.0,10.0,0,10,10,376.47,32.11,160.35,38.05,159.51,31.99,160.95,23.4,39.74,55.97,129.63,2470.92
17.42,47,1019.7,0.0,0.0,10.0,0,10,10,523.32,32.43,157.14,37.44,157.38,32.62,157.96,33.12,24.82,48.36,146.05,2738.95
18.65,43,1018.7,0.0,0.0,0.0,0,0,0,647.03,32.1,156.89,36.45,156.73,31.96,157.48,23.76,10.08,43.74,165.89,2783.94
20.23,37,1019.6,0.0,0.0,0.0,0,0,0,713.78,28.19,155.07,30.93,155.22,28.04,155.74,20.88,6.34,43.12,187.67,2676.07
20.89,35,1019.4,0.0,0.0,10.0,0,10,10,709.33,26.76,156.19,29.35,156.89,26.94,157.2,19.8,20.36,46.65,208.34,2376.44
21.13,36,1018.8,0.0,0.0,10.0,0,10,10,638.13,24.14,159.94,26.3,160.82,24.02,160.75,17.64,35.27,53.51,225.78,1807.58
21.09,35,1018.1,0.0,0.0,10.0,0,10,10,548.24,19.35,161.57,20.83,161.88,19.35,161.57,14.76,50.22,62.57,239.91,300.64
20.68,35,1017.9,0.0,0.0,10.0,0,10,10,419.19,17.58,157.11,18.72,157.38,17.58,157.11,13.32,65.16,72.91,251.66,18.21
9.73,97,1019.8,0.0,0.0,100.0,0,0,100,0.0,22.55,171.74,34.03,169.64,24.03,171.38,28.08,97.69,97.46,86.55,32.65
9.92,96,1019.4,0.0,0.0,100.0,0,0,100,0.0,23.22,172.87,32.08,170.96,23.58,172.98,27.72,84.29,87.15,95.23,368.0
10.66,89,1019.3,0.0,0.0,100.0,0,0,100,36.49,22.46,173.56,29.02,172.87,22.75,175.46,25.2,69.52,76.25,105.38,1150.35
12.49,77,1018.5,0.0,0.0,0.0,0,0,0,211.82,21.03,173.12,25.36,173.48,21.35,174.19,19.44,54.58,65.7,116.65,1911.86
15.18,62,1018.5,0.0,0.0,0.0,0,0,0,388.93,18.36,168.69,20.62,167.91,18.71,168.91,15.84,39.63,56.23,129.98,2406.39
17.38,54,1017.4,0.0,0.0,0.0,0,0,0,535.78,14.04,157.38,14.84,157.17,14.04,157.38,14.76,24.69,48.67,146.36,756.11
19.13,45,1016.0,0.0,0.0,0.0,0,0,0,646.14,10.7,132.27,10.97,131.01,10.44,133.6,12.96,9.89,44.11,166.11,1694.52
20.41,32,1015.0,0.0,0.0,10.0,0,10,10,668.39,5.04,180.0,5.04,180.0,5.04,180.0,4.32,6.21,43.51,187.74,785.33
19.56,33,1015.7,0.0,0.0,22.0,0,10,22,503.74,3.6,216.87,3.71,209.05,3.55,203.96,4.68,20.4,47.04,208.26,186.0
19.45,33,1014.9,0.0,0.0,21.0,0,10,21,239.41,4.02,259.7,4.1,254.74,3.76,253.3,6.84,35.33,53.89,225.6,284.39
19.31,33,1014.6,0.0,0.0,10.0,0,10,10,207.37,5.77,266.42,5.77,266.42,5.45,262.41,6.84,50.27,62.92,239.7,68.51
10.72,89,1016.5,0.0,0.0,100.0,0,100,100,0.0,20.43,165.72,27.42,166.33,21.57,165.5,17.28,97.34,97.47,87.06,48.76
10.09,92,1016.2,0.0,0.0,66.0,0,5,66,0.0,20.27,167.69,28.04,167.39,21.4,167.37,17.64,84.17,87.33,95.58,439.06
11.2,87,1016.6,0.0,0.0,63.0,0,0,63,40.05,21.39,173.23,28.41,171.25,22.1,173.45,17.64,69.41,76.46,105.73,1129.77
12.95,77,1016.9,0.0,0.0,38.0,0,0,38,213.6,23.5,174.73,27.83,174.81,24.19,175.73,19.08,54.47,65.93,117.0,1806.8
14.22,72,1017.5,0.0,0.0,29.0,0,4,29,385.37,24.93,175.03,28.19,174.87,25.29,175.1,20.16,39.52,56.5,130.34,2018.15
15.3,68,1017.0,0.0,0.0,5.0,0,0,5,527.77,24.88,176.68,27.4,176.99,24.86,177.51,19.08,24.58,48.99,146.68,213.84
16.83,59,1016.9,0.4,0.0,0.0,0,0,0,639.02,23.41,178.24,25.57,178.39,23.41,178.24,18.72,9.72,44.47,166.33,802.59
17.75,43,1017.4,0.0,0.0,18.0,0,10,18,529.55,9.01,182.29,9.37,182.2,9.37,182.2,10.08,6.1,43.91,187.8,1100.89
19.11,39,1017.1,0.0,0.0,10.0,0,10,10,576.72,9.06,186.84,8.76,189.46,8.71,187.13,10.8,20.45,47.44,208.17,1531.17
19.37,37,1017.0,0.0,0.0,10.0,0,10,10,630.12,6.76,205.2,6.44,206.57,6.29,203.63,8.64,35.38,54.26,225.43,420.63
19.58,36,1016.7,0.0,0.0,0.0,0,0,0,567.82,4.9,233.97,4.9,233.97,4.9,233.97,7.2,50.33,63.26,239.48,213.78
19.61,36,1017.1,0.0,0.0,75.0,0,0,75,439.66,4.1,254.74,4.1,254.74,4.21,250.02,8.64,65.27,73.57,251.2,12.27
10.63,69,1023.2,0.0,0.0,77.0,0,0,77,0.0,1.14,288.43,8.29,2.49,2.16,270.0,7.92,97.23,97.67,87.42,22.85
11.03,69,1023.3,0.0,0.0,100.0,0,0,100,0.0,0.51,225.0,7.93,2.6,1.3,236.31,7.2,84.06,87.52,95.93,528.75
11.82,65,1023.8,0.0,0.0,100.0,0,0,100,31.15,2.1,210.96,6.13,356.63,2.81,219.81,7.2,69.3,76.66,106.08,1333.69
14.53,54,1023.4,0.0,0.0,0.0,0,0,0,196.69,1.84,348.69,2.55,351.87,2.62,344.05,5.76,54.37,66.16,117.35,1965.54
16.74,45,1023.5,0.0,0.0,0.0,0,0,0,385.37,5.04,360.0,5.05,355.91,4.68,360.0,9.36,39.42,56.77,130.68,2307.26
18.54,36,1022.9,0.0,0.0,0.0,0,0,0,534.0,9.11,350.91,9.11,350.91,8.71,352.87,11.52,24.47,49.31,146.99,2633.54
19.61,31,1022.3,0.0,0.0,0.0,0,0,0,645.25,10.93,342.76,10.93,342.76,10.14,343.5,12.6,9.57,44.84,166.54,2602.16
20.11,27,1022.2,0.0,0.0,0.0,0,0,0,710.22,16.81,313.26,16.81,313.26,15.53,314.06,19.44,6.01,44.3,187.86,2715.0
20.63,27,1021.6,0.0,0.0,0.0,0,0,0,719.12,17.1,310.73,17.65,309.21,16.09,310.46,20.16,20.5,47.83,208.09,2362.39
20.89,27,1021.3,0.0,0.0,0.0,0,0,0,672.84,18.79,306.43,19.8,306.87,18.0,306.87,21.24,35.46,54.64,225.27,1486.87
20.77,27,1020.4,0.0,0.0,0.0,0,0,0,575.83,20.75,308.66,21.76,308.96,19.96,309.14,23.76,50.42,63.63,239.28,239.89
20.29,28,1020.2,0.0,0.0,0.0,0,0,0,436.1,21.39,313.64,23.69,313.15,20.88,313.6,24.84,65.23,73.83,250.89,12.78
6.15,75,1020.3,0.0,0.0,0.0,0,0,0,0.0,9.69,238.67,19.16,275.39,12.59,239.04,15.48,97.0,97.77,87.85,21.25
7.15,70,1019.7,0.0,0.0,100.0,0,0,100,0.0,9.79,233.97,18.73,267.8,12.1,233.47,16.2,83.95,87.71,96.28,510.75
8.6,64,1019.5,0.0,0.0,91.0,0,4,91,30.26,9.42,226.55,19.47,266.82,9.93,223.53,15.48,69.2,76.87,106.43,1281.21
13.23,49,1018.3,0.0,0.0,0.0,0,0,0,172.66,8.53,242.35,12.18,251.03,7.41,240.95,16.2,54.27,66.39,117.7,1354.6
16.77,43,1017.3,0.0,0.0,100.0,0,100,100,370.24,15.84,271.3,18.72,271.1,16.2,270.0,23.76,39.32,57.04,131.03,1395.6
17.12,44,1016.5,0.0,0.0,100.0,0,100,100,331.08,18.72,270.0,20.88,269.01,18.36,268.88,27.36,24.37,49.63,147.29,2447.78
17.41,44,1015.8,0.0,0.0,100.0,0,100,100,307.94,20.53,267.99,23.14,264.64,20.24,264.9,35.28,9.43,45.2,166.74,2091.04
19.3,36,1015.8,0.0,0.0,100.0,0,0,100,658.6,25.15,279.06,27.24,277.59,24.29,276.81,38.16,5.95,44.69,187.92,2599.75
19.23,37,1015.4,0.0,0.0,100.0,0,0,100,587.4,26.22,278.69,28.71,277.93,25.81,278.02,35.64,20.55,48.22,208.01,2012.8
19.05,39,1015.2,0.0,0.0,8.0,0,0,8,639.02,27.04,273.05,29.53,271.4,26.64,270.77,38.52,35.5,54.99,225.09,949.24
19.06,40,1014.7,0.0,0.0,15.0,0,10,15,552.69,26.68,273.09,30.98,272.0,26.29,271.57,38.52,50.45,63.96,239.05,169.02
18.66,42,1014.2,0.0,0.0,15.0,0,10,15,404.95,26.4,275.48,31.42,274.6,26.34,273.92,41.04,64.54,73.61,250.13,18.66
7.6,80,1016.4,0.0,0.0,100.0,100,100,0,0.0,5.9,232.43,14.04,270.0,7.2,233.13,23.04,83.84,87.91,96.62,47.95
8.97,76,1016.2,0.0,0.0,100.0,100,100,100,9.79,7.09,203.96,14.04,247.38,7.09,203.96,19.44,69.1,77.07,106.77,446.54
11.29,69,1015.4,0.0,0.0,100.0,22,100,100,61.41,7.2,180.0,10.99,211.61,6.85,176.99,19.8,54.17,66.63,118.05,491.43
16.32,53,1015.4,0.0,0.0,100.0,0,100,100,279.46,10.54,262.15,11.16,270.0,9.37,267.8,25.2,39.22,57.31,131.37,1055.68
19.47,40,1013.4,0.0,0.0,100.0,0,100,100,427.2,22.86,277.24,27.42,273.76,23.47,274.4,33.12,24.27,49.95,147.59,2028.75
20.38,39,1013.4,0.0,0.0,100.0,0,100,0,566.04,24.03,278.62,27.15,276.09,23.89,276.05,32.4,9.32,45.57,166.95,1080.97
21.41,34,1014.3,0.0,0.0,100.0,12,100,10,584.73,19.0,297.05,19.49,295.14,17.71,296.57,26.28,5.92,45.08,187.97,1234.16
21.02,35,1014.2,0.0,0.0,100.0,16,100,10,509.08,19.01,294.62,19.52,292.78,18.06,293.5,27.72,20.61,48.6,207.92,1279.01
22.22,32,1014.3,0.0,0.0,94.0,21,94,0,502.85,18.06,293.5,18.58,291.6,17.11,292.25,27.36,35.57,55.36,224.91,969.22
22.08,32,1013.4,0.0,0.0,78.0,21,78,0,545.57,17.45,291.8,17.65,290.28,16.18,290.85,24.12,50.52,64.3,238.84,245.4
21.64,32,1014.1,0.0,0.0,13.0,32,13,0,418.3,15.94,288.43,15.83,287.2,14.69,287.1,22.32,64.21,73.65,249.61,53.35
13.68,62,1016.6,0.0,0.0,100.0,17,100,100,0.0,19.39,201.8,28.66,205.28,21.79,202.33,24.12,83.74,88.1,96.96,81.99
13.81,69,1017.4,0.0,0.0,100.0,41,100,100,16.91,21.48,193.57,29.26,198.66,22.96,193.6,27.72,69.0,77.28,107.12,1057.73
14.93,69,1017.8,0.0,0.0,100.0,100,100,100,118.37,23.47,200.66,28.88,202.73,24.14,200.06,33.12,54.08,66.86,118.4,1176.44
17.25,61,1016.5,0.0,0.0,75.0,100,75,0,252.76,26.37,194.23,30.76,196.31,27.16,194.59,38.88,39.13,57.59,131.7,275.02
18.36,56,1016.2,0.0,0.0,100.0,100,100,3,376.47,28.75,202.07,33.67,204.65,29.22,202.46,44.64,24.18,50.27,147.89,606.57
19.49,53,1016.1,0.0,0.0,100.0,96,100,0,432.54,33.5,208.22,39.83,209.81,34.31,208.18,40.32,9.23,45.94,167.14,151.7
20.7,53,1015.3,0.0,0.0,100.0,100,100,0,621.22,30.11,206.26,34.31,208.18,30.43,205.96,50.04,5.93,45.47,188.02,223.09
20.81,54,1015.6,0.0,0.0,30.0,100,0,0,557.14,33.34,204.9,38.16,207.53,33.65,206.02,55.8,20.68,48.99,207.84,323.24
20.76,55,1015.5,0.0,0.0,30.0,100,0,0,530.44,32.86,204.6,38.48,206.09,33.67,204.65,53.64,35.63,55.73,224.74,210.52
20.74,57,1015.4,0.0,0.0,30.0,100,0,0,491.28,32.36,207.14,38.5,208.48,33.49,206.84,55.44,50.58,64.64,238.63,48.53
20.03,61,1015.9,0.0,0.0,30.0,100,0,9,388.93,31.39,206.57,37.84,207.78,32.84,206.0,56.16,63.52,73.45,248.85,0.0
15.06,90,1015.2,1.9,0.0,100.0,100,100,100,0.0,12.72,205.11,17.97,212.74,13.91,201.25,45.0,95.56,97.51,89.63,47.48
14.44,92,1014.8,0.9,0.0,47.0,22,47,47,0.0,18.89,187.67,28.99,194.38,21.43,187.72,44.64,83.63,88.29,97.3,162.6
15.68,82,1014.6,0.0,0.0,30.0,100,0,8,32.04,26.61,210.03,35.75,214.33,28.4,210.47,48.6,68.9,77.49,107.46,377.69
17.14,74,1014.7,0.0,0.0,100.0,100,100,8,158.42,30.35,213.88,38.59,216.66,31.45,213.33,51.84,53.99,67.1,118.74,934.46
18.36,67,1015.2,0.0,0.0,61.0,24,61,3,342.65,33.85,218.09,40.43,219.22,34.2,216.87,51.12,39.05,57.86,132.03,1126.57
18.9,65,1014.2,0.0,0.0,13.0,8,0,13,505.52,34.64,217.82,41.95,219.43,35.43,217.57,47.88,24.1,50.59,148.18,419.63
18.97,62,1014.1,0.0,0.0,11.7,39,0,1,588.29,37.05,214.31,44.78,216.5,38.25,215.04,52.92,9.16,46.3,167.34,1070.77
18.23,63,1014.5,0.0,0.0,72.0,100,72,11,535.78,35.75,207.6,41.89,208.77,36.07,207.33,46.44,6.03,45.86,188.07,621.25
18.06,65,1014.4,0.0,0.0,100.0,100,100,3,449.45,34.78,205.77,41.38,207.46,35.26,206.04,45.0,20.76,49.38,207.75,327.38
18.09,63,1014.4,0.0,0.0,100.0,100,100,10,404.06,35.76,212.25,43.63,213.56,36.25,212.43,48.24,35.7,56.09,224.57,123.67
18.09,62,1013.5,0.0,0.0,100.0,100,100,0,382.7,35.81,210.17,43.77,211.21,36.62,210.09,47.16,50.64,64.99,238.42,39.07
10.02,91,1012.8,0.0,0.0,0.0,0,0,0,0.0,7.79,213.69,14.17,242.78,7.9,204.23,26.28,95.95,98.08,89.65,13.75
9.62,88,1012.8,0.0,0.0,0.0,0,0,0,0.0,8.31,197.65,13.76,227.12,9.06,186.84,26.64,83.53,88.49,97.64,367.93
10.26,83,1013.7,0.0,0.0,0.0,0,0,0,25.81,9.51,209.48,15.41,232.59,10.31,204.78,27.0,68.8,77.7,107.79,256.36
13.53,67,1013.7,0.0,0.0,5.0,0,0,5,189.57,14.24,249.27,14.8,251.57,11.77,246.57,29.16,53.9,67.33,119.08,1337.09
14.66,62,1014.4,0.0,0.0,36.0,0,0,36,299.93,23.11,265.53,28.94,264.29,23.54,263.85,33.84,38.97,58.14,132.36,2366.71
15.78,57,1014.7,0.0,0.0,10.0,0,0,10,250.98,28.09,271.47,32.76,270.0,28.44,270.0,35.64,24.03,50.91,148.46,1760.38
16.6,53,1014.7,0.0,0.0,0.0,0,0,0,501.96,29.12,278.53,32.28,277.05,27.91,276.67,36.0,9.12,46.67,167.52,1868.54
17.25,51,1015.3,0.0,0.0,100.0,0,0,100,504.63,24.8,283.43,26.48,281.77,23.86,281.31,34.56,6.17,46.25,188.12,1176.33
17.57,48,1015.6,0.0,0.0,100.0,0,0,100,599.86,25.42,285.61,27.07,283.85,24.1,283.83,32.76,20.84,49.76,207.67,1060.87
17.59,46,1016.0,0.0,0.0,42.0,0,0,42,609.65,25.07,285.83,26.46,284.98,23.84,284.88,33.12,35.77,56.46,224.4,1322.47
17.13,47,1015.5,0.0,0.0,10.0,0,0,10,501.07,23.69,286.78,25.17,286.62,22.55,286.7,30.96,50.7,65.33,238.2,158.05
16.61,49,1016.0,0.0,0.0,10.0,0,0,10,385.37,21.97,288.14,23.45,287.88,20.83,288.12,29.52,64.13,74.44,248.75,6.81
8.12,83,1019.5,0.0,0.0,100.0,0,0,100,0.0,2.55,45.0,5.86,42.51,2.6,56.31,2.52,95.6,98.09,90.15,27.86
6.94,90,1019.7,0.0,0.0,92.0,0,0,92,0.0,1.8,143.13,5.82,68.2,2.28,161.57,4.32,83.44,88.69,97.98,313.4
6.62,91,1020.5,0.0,0.0,1.0,0,0,1,25.81,4.33,184.76,4.38,99.46,4.69,184.4,3.6,68.71,77.91,108.13,949.66
8.8,80,1019.8,0.0,0.0,0.0,0,0,0,191.35,2.9,150.26,3.22,153.43,3.1,144.46,4.68,53.82,67.57,119.41,1559.11
11.22,66,1019.5,0.0,0.0,0.0,0,0,0,370.24,3.83,138.81,3.89,146.31,3.6,143.13,5.04,38.89,58.41,132.68,1818.73
13.59,55,1018.6,0.0,0.0,0.0,0,0,0,517.09,3.83,138.81,4.1,142.13,3.83,138.81,5.04,23.97,51.24,148.74,2062.16
15.4,48,1017.6,0.0,0.0,0.0,0,0,0,626.56,2.6,123.69,3.32,130.6,3.32,130.6,4.68,9.1,47.03,167.71,2460.06
16.1,47,1017.3,0.0,0.0,0.0,0,0,0,687.97,8.21,142.13,9.09,146.31,8.79,145.01,9.36,6.33,46.64,188.16,2627.84
17.18,42,1016.7,0.0,0.0,0.0,0,0,0,693.31,4.35,114.44,5.0,120.26,4.69,122.47,6.48,20.92,50.14,207.58,2015.41
17.87,39,1016.5,0.0,0.0,0.0,0,0,0,644.36,5.09,45.0,4.69,57.53,4.39,55.01,5.04,35.85,56.82,224.23,1634.79
18.01,39,1015.8,0.0,0.0,1.0,0,0,1,545.57,11.18,14.93,11.84,19.54,11.38,18.43,8.28,50.77,65.66,237.99,207.84
16.78,45,1016.0,0.0,0.0,10.0,0,0,10,388.04,14.69,11.31,15.54,13.39,14.76,12.68,12.6,63.56,74.32,248.07,10.1
7.6,95,1017.0,0.0,0.0,0.0,0,0,0,0.0,14.51,172.87,29.69,165.96,16.7,172.57,26.64,96.26,99.14,90.27,9.87
7.86,96,1016.9,0.0,0.0,6.0,0,0,6,0.0,14.83,174.43,28.31,168.26,17.34,175.24,24.12,83.25,89.09,98.65,471.43
9.09,97,1016.9,0.0,0.0,8.0,0,0,8,22.25,15.48,178.67,25.36,173.48,16.2,178.73,21.6,68.54,78.33,108.79,979.58
11.98,82,1016.3,0.0,0.0,4.0,3,0,4,184.23,16.94,177.56,20.57,175.99,16.94,177.56,21.6,53.66,68.05,120.07,1847.6
13.75,71,1016.5,0.0,0.0,10.0,0,0,10,349.77,18.39,176.63,20.21,175.91,18.03,176.57,15.84,38.76,58.97,133.32,2374.18
15.07,60,1016.0,0.0,0.0,10.0,2,0,10,483.27,16.56,178.75,17.64,180.0,16.2,180.0,12.24,23.86,51.88,149.29,2562.89
16.44,51,1015.1,0.0,0.0,10.0,0,0,10,586.51,12.98,183.18,13.34,183.09,12.62,183.27,10.8,9.13,47.76,168.06,2486.93
18.46,38,1013.4,0.0,0.0,40.0,39,40,0,661.27,8.12,167.2,8.56,165.38,8.21,164.74,7.2,6.72,47.41,188.24,2361.74
19.23,36,1012.8,0.0,0.0,34.0,31,34,0,667.5,8.12,167.2,8.56,165.38,8.21,164.74,7.56,21.11,50.9,207.4,1773.63
19.69,35,1012.5,0.0,0.0,52.0,29,52,0,621.22,9.06,173.16,9.39,175.6,9.06,173.16,10.8,35.99,57.54,223.9,1198.33
19.68,35,1011.3,0.0,0.0,40.0,22,40,2,525.99,9.0,180.0,9.37,182.2,9.0,180.0,9.36,50.9,66.34,237.57,209.08
19.26,37,1011.6,0.0,0.0,12.0,18,12,0,396.05,9.39,184.4,9.78,186.34,9.39,184.4,10.08,63.8,75.05,247.7,29.99
9.32,69,1013.7,0.0,0.0,10.5,35,9,0,0.0,9.37,182.2,9.66,206.57,11.88,180.0,7.92,96.41,99.52,90.44,0.86
9.27,70,1013.5,0.0,0.0,94.0,100,94,0,0.0,10.54,172.15,13.34,176.91,13.85,171.03,9.0,83.16,89.29,98.98,88.76
9.57,70,1013.3,0.0,0.0,86.0,39,86,0,23.14,11.97,173.09,18.75,176.7,13.4,173.83,13.32,68.46,78.55,109.12,742.3
13.74,55,1012.5,0.0,0.0,100.0,5,100,0,182.45,13.44,172.3,17.06,172.72,13.8,172.5,17.28,53.59,68.29,120.39,2078.24
16.15,51,1012.4,0.0,0.0,64.0,0,64,0,348.88,16.94,182.44,18.78,184.4,17.31,183.58,20.88,38.7,59.25,133.63,1221.83
17.3,48,1011.6,0.0,0.0,87.0,0,87,0,492.17,19.84,191.51,20.7,193.07,19.13,191.94,18.72,23.82,52.2,149.55,1748.14
18.19,46,1011.2,0.0,0.0,21.0,0,21,0,595.41,24.1,193.83,26.46,194.98,24.1,193.83,21.96,9.18,48.12,168.23,2689.23
18.4,44,1009.3,0.0,0.0,19.0,0,19,0,661.27,27.5,194.4,30.22,195.2,27.25,195.32,26.28,6.94,47.79,188.27,1784.91
18.73,41,1009.0,0.0,0.0,18.0,0,18,0,647.92,28.59,196.84,31.76,197.82,28.24,197.05,28.08,21.21,51.28,207.31,1616.48
18.85,40,1008.8,0.0,0.0,100.0,0,100,4,536.67,29.83,197.56,33.24,197.65,29.38,197.1,28.44,36.07,57.9,223.73,1493.75
18.26,45,1008.3,0.0,0.0,82.0,0,82,0,416.52,29.71,199.09,34.05,199.78,29.71,199.09,29.16,50.96,66.67,237.36,155.45
17.78,49,1008.3,0.0,0.0,0.0,0,0,0,351.55,28.41,202.34,32.9,203.2,28.08,202.62,28.08,63.11,74.83,246.94,9.96
10.1,95,1007.5,0.0,0.0,28.0,0,28,25,0.0,14.4,180.0,23.4,180.88,16.56,180.0,18.0,94.82,98.58,91.76,4.8
10.43,97,1007.4,0.0,0.0,100.0,0,58,100,0.0,16.62,175.03,24.86,177.51,18.42,175.52,15.84,83.07,89.49,99.31,494.63
11.53,91,1007.4,0.0,0.0,100.0,0,4,100,10.68,17.7,175.33,24.52,176.63,18.06,175.43,18.72,68.38,78.76,109.44,717.65
12.63,84,1007.0,0.0,0.0,100.0,0,0,100,80.99,17.28,180.0,21.6,180.0,16.92,180.0,16.2,53.52,68.53,120.71,877.43
